metric_id,metrics,display_names,operating_system_type,feature_name,unique_identifier,metric_nature,level_1,level_2,level_3,level_4,level_5,hierarchy_id,parent_id_old,metric_sequence_num,metric_seqno,level_no,feature_id,feature_seq_num,parent_id,create_dt
130,DR_Native Registration - Already Registered,Already Registered,Apple iOS,RE GISTRATION (NATIVE),RG(,Positive,,Already Registered,,,,Apple iOS_RG(_1.2,Apple iOS_RG(_1,130,3,2,10,9,128,31-01-2025
131,DR_Native Registration - Did not Registered,Did not Register,Apple iOS,RE GISTRATION (NATIVE),RG(,Negative,,Did not Register,,,,Apple iOS_RG(_1.3,Apple iOS_RG(_1,131,4,2,10,9,128,31-01-2025
132,DR_Native Registration - Server Form Errors,Reg_native Server Errors,Apple iOS,RE GISTRATION (NATIVE),RG(,Negative,,Reg_native Server Errors,,,,Apple iOS_RG(_1.4,Apple iOS_RG(_1,132,11,2,10,9,128,31-01-2025
133,DR_CoxApp | Chat from Registration Flow,Reg_native Interacted with Chat,Apple iOS,RE GISTRATION (NATIVE),RG(,Negative,,Reg_native Interacted with Chat,,,,Apple iOS_RG(_1.5,Apple iOS_RG(_1,133,12,2,10,9,128,31-01-2025
134,DR_Native Registration - Intent to Register,Intent to Register,Apple iOS,RE GISTRATION (NATIVE),RG(,Positive,Intent to Register,,,,,Apple iOS_RG(_2,,134,5,1,10,9,,31-01-2025
135,DR_Native Registration Success,Funnel Success Rate,Apple iOS,RE GISTRATION (NATIVE),RG(,Positive,,Funnel Success Rate,,,,Apple iOS_RG(_2.1,Apple iOS_RG(_2,135,6,2,10,9,134,31-01-2025
136,DR_Native Registration - Phone Lookup,Phone Lookup,Apple iOS,RE GISTRATION (NATIVE),RG(,Positive,Phone Lookup,,,,,Apple iOS_RG(_3,,136,7,1,10,9,,31-01-2025
137,DR_Native Registration - Phone Lookup Success,Phone Lookup Success Rate,Apple iOS,RE GISTRATION (NATIVE),RG(,Positive,,Phone Lookup Success Rate,,,,Apple iOS_RG(_3.1,Apple iOS_RG(_3,137,8,2,10,9,136,31-01-2025
138,DR_Native Registration - Email Lookup,Email Lookup,Apple iOS,RE GISTRATION (NATIVE),RG(,Positive,Email Lookup,,,,,Apple iOS_RG(_4,,138,9,1,10,9,,31-01-2025
139,DR_Native Registration - Email Lookup Success,Email Lookup Success Rate,Apple iOS,RE GISTRATION (NATIVE),RG(,Positive,,Email Lookup Success Rate,,,,Apple iOS_RG(_4.1,Apple iOS_RG(_4,139,10,2,10,9,138,31-01-2025
140,DR_Reset Modem - Home Page,Reset Modem Start Page Visits,Apple iOS,RESET MODEM,RM,Positive,Reset Modem Start Page Visits,,,,,Apple iOS_RM_1,,140,1,1,11,6,,31-01-2025
141,DR_Reset Modem - Started Rebooting Process,Started Reset Process,Apple iOS,RESET MODEM,RM,Positive,,Started Reset Process,,,,Apple iOS_RM_1.1,Apple iOS_RM_1,141,2,2,11,6,140,31-01-2025
142,DR_Reset Modem - Rebooting Complete,Reset Process Complete,Apple iOS,RESET MODEM,RM,Positive,,,Reset Process Complete,,,Apple iOS_RM_1.1.1,Apple iOS_RM_1.1,142,3,3,11,6,141,31-01-2025
143,DR_Reset Modem - Rebooting Incomplete,Reset Process Incomplete,Apple iOS,RESET MODEM,RM,Negative,,,Reset Process Incomplete,,,Apple iOS_RM_1.1.2,Apple iOS_RM_1.1,143,4,3,11,6,141,31-01-2025
144,DR_Reset Modem - Agent Chat,Reset_Modem Interacted with Chat,Apple iOS,RESET MODEM,RM,Negative,,,Reset_Modem Interacted with Chat,,,Apple iOS_RM_1.1.3,Apple iOS_RM_1.1,144,5,3,11,6,141,31-01-2025
145,DR_Reset Modem - Error Outage,Error Outage,Apple iOS,RESET MODEM,RM,Negative,,Error Outage,,,,Apple iOS_RM_1.2,Apple iOS_RM_1,145,6,2,11,6,140,31-01-2025
146,DR_Reset Modem Error - Non Pay,Non Pay Error,Apple iOS,RESET MODEM,RM,Negative,,Non Pay Error,,,,Apple iOS_RM_1.3,Apple iOS_RM_1,146,7,2,11,6,140,31-01-2025
147,DR_Reset Modem Error -DMCA,DMCA Error,Apple iOS,RESET MODEM,RM,Negative,,DMCA Error,,,,Apple iOS_RM_1.4,Apple iOS_RM_1,147,8,2,11,6,140,31-01-2025
148,DR_Reset Tvbox - Home Page,Reset TV Box Start Page Visits,Apple iOS,RESET TV BOX,RTB,Positive,Reset TV Box Start Page Visits,,,,,Apple iOS_RTB_1,,148,1,1,12,7,,31-01-2025
149,DR_Reset Tvbox - Rebooting,Reset_TV Started Reset Process,Apple iOS,RESET TV BOX,RTB,Positive,,Reset_TV Started Reset Process,,,,Apple iOS_RTB_1.1,Apple iOS_RTB_1,149,2,2,12,7,148,31-01-2025
150,DR_Reset Tvbox - Complete,Reset_TV Process Complete,Apple iOS,RESET TV BOX,RTB,Positive,,,Reset_TV Process Complete,,,Apple iOS_RTB_1.1.1,Apple iOS_RTB_1.1,150,3,3,12,7,149,31-01-2025
151,DR_Reset Tvbox - Incomplete,Reset_TV Process Incomplete,Apple iOS,RESET TV BOX,RTB,Negative,,,Reset_TV Process Incomplete,,,Apple iOS_RTB_1.1.2,Apple iOS_RTB_1.1,151,4,3,12,7,149,31-01-2025
152,DR_Reset Tvbox - Agent Chat,Reset_TV Interacted with Chat,Apple iOS,RESET TV BOX,RTB,Negative,,,Reset_TV Interacted with Chat,,,Apple iOS_RTB_1.1.3,Apple iOS_RTB_1.1,152,5,3,12,7,149,31-01-2025
153,DR_Reset Tvbox - Error Outage,Reset_TV Error Outage,Apple iOS,RESET TV BOX,RTB,Negative,,Reset_TV Error Outage,,,,Apple iOS_RTB_1.2,Apple iOS_RTB_1,153,6,2,12,7,148,31-01-2025
154,DR_Reset Tvbox Error - Non Pay,Reset_TV Non Pay Error,Apple iOS,RESET TV BOX,RTB,Negative,,Reset_TV Non Pay Error,,,,Apple iOS_RTB_1.3,Apple iOS_RTB_1,154,7,2,12,7,148,31-01-2025
155,DR_Reset Tvbox Error - DMCA,Reset_TV DMCA Error,Apple iOS,RESET TV BOX,RTB,Negative,,Reset_TV DMCA Error,,,,Apple iOS_RTB_1.4,Apple iOS_RTB_1,155,8,2,12,7,148,31-01-2025
156,DR_Alert Type Visits,Visits with Service Alert,Apple iOS,SERVICE ALERT,SA,Negative,Visits with Service Alert,,,,,Apple iOS_SA_1,,156,1,1,13,14,,31-01-2025
157,DR_Outage Alert,Service_alert Outage,Apple iOS,SERVICE ALERT,SA,Negative,,Service_alert Outage,,,,Apple iOS_SA_1.1,Apple iOS_SA_1,157,2,2,13,14,156,31-01-2025
158,Dr_Campaign Rolloff Alert,Service_alert Campaign Rolloff,Apple iOS,SERVICE ALERT,SA,Negative,,Service_alert Campaign Rolloff,,,,Apple iOS_SA_1.2,Apple iOS_SA_1,158,3,2,13,14,156,31-01-2025
159,Dr_NonPay Suspension Alert,Service_alert NonPay Suspension,Apple iOS,SERVICE ALERT,SA,Negative,,Service_alert NonPay Suspension,,,,Apple iOS_SA_1.3,Apple iOS_SA_1,159,4,2,13,14,156,31-01-2025
160,Dr_Network Construction Alert,Service_alert Network Construction,Apple iOS,SERVICE ALERT,SA,Negative,,Service_alert Network Construction,,,,Apple iOS_SA_1.4,Apple iOS_SA_1,160,5,2,13,14,156,31-01-2025
161,Dr_DMCA Termination Alert,Service_alert DMCA Termination,Apple iOS,SERVICE ALERT,SA,Negative,,Service_alert DMCA Termination,,,,Apple iOS_SA_1.5,Apple iOS_SA_1,161,6,2,13,14,156,31-01-2025
162,server:error:CC-CLIENT_ERROR,,Apple iOS,SERVER ERRORS,SE,,,,,,,,,162,,1,14,16,,31-01-2025
163,server:error:CC-NO-INTERNET,,Apple iOS,SERVER ERRORS,SE,,,,,,,,,163,,1,14,16,,31-01-2025
164,server:error:CC-INTERNAL_ERROR,,Apple iOS,SERVER ERRORS,SE,,,,,,,,,164,,1,14,16,,31-01-2025
165,server:error:CC-PAYMENT_AUTH_FAILED,,Apple iOS,SERVER ERRORS,SE,,,,,,,,,165,,1,14,16,,31-01-2025
166,server:error:unable_to_retrieve_data_usage_information_at_this_time.,,Apple iOS,SERVER ERRORS,SE,,,,,,,,,166,,1,14,16,,31-01-2025
167,server:error:CC-ACCOUNT_NOT_FOUND,,Apple iOS,SERVER ERRORS,SE,,,,,,,,,167,,1,14,16,,31-01-2025
168,server:error:CC-USERNAME-ALREADY-EXISTS,,Apple iOS,SERVER ERRORS,SE,,,,,,,,,168,,1,14,16,,31-01-2025
169,server:error:CC-PASSWORD_DENIED,,Apple iOS,SERVER ERRORS,SE,,,,,,,,,169,,1,14,16,,31-01-2025
170,server:error:CC-SECURITY_TOKEN_NOT_FOUND,,Apple iOS,SERVER ERRORS,SE,,,,,,,,,170,,1,14,16,,31-01-2025
171,server:error:CC-PAYMENT_UNKNOWN_ERROR,,Apple iOS,SERVER ERRORS,SE,,,,,,,,,171,,1,14,16,,31-01-2025
172,server:error:CC-DUPLICATE_PAYMENT,,Apple iOS,SERVER ERRORS,SE,,,,,,,,,172,,1,14,16,,31-01-2025
173,server:error:CC-INVALID_ZIPCODE,,Apple iOS,SERVER ERRORS,SE,,,,,,,,,173,,1,14,16,,31-01-2025
174,server:error:CC-PRIMARY-IDENTITY-ALREADY-EXISTS,,Apple iOS,SERVER ERRORS,SE,,,,,,,,,174,,1,14,16,,31-01-2025
175,server:error:CC-INVALID_CVV,,Apple iOS,SERVER ERRORS,SE,,,,,,,,,175,,1,14,16,,31-01-2025
176,server:error:CC-INVALID_CARD_NUMBER,,Apple iOS,SERVER ERRORS,SE,,,,,,,,,176,,1,14,16,,31-01-2025
177,server:error:CC-APPOINTMENT-SLOT-ERROR,,Apple iOS,SERVER ERRORS,SE,,,,,,,,,177,,1,14,16,,31-01-2025
178,server:error:CC-PAYMENT_METHOD_RESTRICTED,,Apple iOS,SERVER ERRORS,SE,,,,,,,,,178,,1,14,16,,31-01-2025
179,server:error:CC-INVALID_ROUTING_NUMBER,,Apple iOS,SERVER ERRORS,SE,,,,,,,,,179,,1,14,16,,31-01-2025
180,server:error:CC-SECURE_TOKEN_ALREADY_VERIFIED,,Apple iOS,SERVER ERRORS,SE,,,,,,,,,180,,1,14,16,,31-01-2025
181,server:error:CC-VALIDATION_ERROR,,Apple iOS,SERVER ERRORS,SE,,,,,,,,,181,,1,14,16,,31-01-2025
182,DR_SmartHelp - Landing Page,Devices Page Visits,Apple iOS,SMART HELP,SH,Positive,Devices Page Visits,,,,,Apple iOS_SH_1,,182,1,1,15,5,,31-01-2025
183,DR_SmartHelp - Started,Started Troubleshooting (Solution Center),Apple iOS,SMART HELP,SH,Positive,,Started Troubleshooting (Solution Center),,,,Apple iOS_SH_1.1,Apple iOS_SH_1,183,2,2,15,5,182,31-01-2025
184,DR_SmartHelp - Result,Saw a Result,Apple iOS,SMART HELP,SH,Positive,,,Saw a Result,,,Apple iOS_SH_1.1.1,Apple iOS_SH_1.1,184,3,3,15,5,183,31-01-2025
185,DR_SmartHelp Result - Unknown,1st common reason (Unknown),Apple iOS,SMART HELP,SH,Negative,,,,1st common reason (Unknown),,Apple iOS_SH_1.1.1.1,Apple iOS_SH_1.1.1,185,4,4,15,5,184,31-01-2025
186,DR_SmartHelp Result - Disconnected,2nd common reason (Disconnected),Apple iOS,SMART HELP,SH,Negative,,,,2nd common reason (Disconnected),,Apple iOS_SH_1.1.1.2,Apple iOS_SH_1.1.1,186,5,4,15,5,184,31-01-2025
187,DR_SmartHelp Result - Incomplete Install,3rd common reason (Incomplete Install),Apple iOS,SMART HELP,SH,Negative,,,,3rd common reason (Incomplete Install),,Apple iOS_SH_1.1.1.3,Apple iOS_SH_1.1.1,187,6,4,15,5,184,31-01-2025
188,DR_SmartHelp - Reboot Flow Started,Did a Device Reboot,Apple iOS,SMART HELP,SH,Positive,,Did a Device Reboot,,,,Apple iOS_SH_1.2,Apple iOS_SH_1,188,7,2,15,5,182,31-01-2025
189,DR_SmartHelp - P&P,Started Proactive and Preventive (P&P),Apple iOS,SMART HELP,SH,Positive,,Started Proactive and Preventive (P&P),,,,Apple iOS_SH_1.3,Apple iOS_SH_1,189,8,2,15,5,182,31-01-2025
190,DR_Smarthelp P&P - Let's troubleshoot together,Started P&P troubleshooting,Apple iOS,SMART HELP,SH,Positive,,,Started P&P troubleshooting,,,Apple iOS_SH_1.3.1,Apple iOS_SH_1.3,190,9,3,15,5,189,31-01-2025
191,DR_Smarthelp P&P - Reset Complete,Smarthelp Reset Complete,Apple iOS,SMART HELP,SH,Positive,,,Smarthelp Reset Complete,,,Apple iOS_SH_1.3.2,Apple iOS_SH_1.3,191,10,3,15,5,189,31-01-2025
192,DR_Smarthelp P&P - Let's schedule a technician visit,Schedule Tech,Apple iOS,SMART HELP,SH,Positive,,,Schedule Tech,,,Apple iOS_SH_1.3.3,Apple iOS_SH_1.3,192,11,3,15,5,189,31-01-2025
193,DR_Smarthelp P&P - Connect with a support agent,Connect with Agent,Apple iOS,SMART HELP,SH,Negative,,,Connect with Agent,,,Apple iOS_SH_1.3.4,Apple iOS_SH_1.3,193,12,3,15,5,189,31-01-2025
194,DR_Smarthelp P&P - Interacted with Chat Agent,Smarthelp_P&P Interacted with Chat,Apple iOS,SMART HELP,SH,Negative,,,Smarthelp_P&P Interacted with Chat,,,Apple iOS_SH_1.3.5,Apple iOS_SH_1.3,194,13,3,15,5,189,31-01-2025
195,DR_SmartHelp - Billing & Account Support,Clicked Billing & Account Support,Apple iOS,SMART HELP,SH,Positive,,Clicked Billing & Account Support,,,,Apple iOS_SH_1.4,Apple iOS_SH_1,195,14,2,15,5,182,31-01-2025
196,DR_SmartHelp - Internet Support,Clicked Internet Support,Apple iOS,SMART HELP,SH,Positive,,Clicked Internet Support,,,,Apple iOS_SH_1.5,Apple iOS_SH_1,196,15,2,15,5,182,31-01-2025
197,DR_SmartHelp - TV Support,Clicked TV Support,Apple iOS,SMART HELP,SH,Positive,,Clicked TV Support,,,,Apple iOS_SH_1.6,Apple iOS_SH_1,197,16,2,15,5,182,31-01-2025
198,DR_SmartHelp - Homelife Support,Clicked Homelife Support,Apple iOS,SMART HELP,SH,Positive,,Clicked Homelife Support,,,,Apple iOS_SH_1.7,Apple iOS_SH_1,198,17,2,15,5,182,31-01-2025
199,DR_SmartHelp - Agent Chat,Smarthelp_Interacted with Chat,Apple iOS,SMART HELP,SH,Negative,,Smarthelp_Interacted with Chat,,,,Apple iOS_SH_1.8,Apple iOS_SH_1,199,18,2,15,5,182,31-01-2025
200,DR_Support Home,Support Home Visits,Apple iOS,S UPPORT,SU,Positive,Support Home Visits,,,,,Apple iOS_SU_1,,200,1,1,16,11,,31-01-2025
201,DR_Support - Internet,Support Internet Support,Apple iOS,S UPPORT,SU,Positive,,Support Internet Support,,,,Apple iOS_SU_1.1,Apple iOS_SU_1,201,2,2,16,11,200,31-01-2025
202,DR_Support - Billing and Account,Billing & Account Support,Apple iOS,S UPPORT,SU,Positive,,Billing & Account Support,,,,Apple iOS_SU_1.2,Apple iOS_SU_1,202,3,2,16,11,200,31-01-2025
203,DR_Support - Billing,Billing Support,Apple iOS,S UPPORT,SU,Positive,,Billing Support,,,,Apple iOS_SU_1.3,Apple iOS_SU_1,203,4,2,16,11,200,31-01-2025
204,DR_Support - Account,Account Support,Apple iOS,S UPPORT,SU,Positive,,Account Support,,,,Apple iOS_SU_1.4,Apple iOS_SU_1,204,5,2,16,11,200,31-01-2025
205,DR_Support - TV,Support TV Support,Apple iOS,S UPPORT,SU,Positive,,Support TV Support,,,,Apple iOS_SU_1.5,Apple iOS_SU_1,205,6,2,16,11,200,31-01-2025
206,DR_Support - Homelife,Support Homelife Support,Apple iOS,S UPPORT,SU,Positive,,Support Homelife Support,,,,Apple iOS_SU_1.6,Apple iOS_SU_1,206,7,2,16,11,200,31-01-2025
207,DR_Support - Mobile,Support Mobile Support,Apple iOS,S UPPORT,SU,Positive,,Support Mobile Support,,,,Apple iOS_SU_1.7,Apple iOS_SU_1,207,8,2,16,11,200,31-01-2025
208,DR_Support - Read an Article,Read an Article,Apple iOS,S UPPORT,SU,Positive,,Read an Article,,,,Apple iOS_SU_1.8,Apple iOS_SU_1,208,9,2,16,11,200,31-01-2025
209,DR_Support - Search,Support Search,Apple iOS,S UPPORT,SU,Negative,,Support Search,,,,Apple iOS_SU_1.9,Apple iOS_SU_1,209,10,2,16,11,200,31-01-2025
210,DR_Support - Click on Exit Link,Went to External Link,Apple iOS,S UPPORT,SU,Positive,,Went to External Link,,,,Apple iOS_SU_1.10,Apple iOS_SU_1,210,11,2,16,11,200,31-01-2025
211,DR_Support - App Feedback,App Feedback,Apple iOS,S UPPORT,SU,Positive,,App Feedback,,,,Apple iOS_SU_1.11,Apple iOS_SU_1,211,12,2,16,11,200,31-01-2025
212,DR_Support - Agent chat started,Support Interacted with Chat,Apple iOS,S UPPORT,SU,Negative,,Support Interacted with Chat,,,,Apple iOS_SU_1.12,Apple iOS_SU_1,212,13,2,16,11,200,31-01-2025
213,DR_TSV Enrollment Home Page,Visits to TSV Home Page,Apple iOS,TWO-STEP VERIFICATION,TV,Positive,Visits to TSV Home Page,,,,,Apple iOS_TV_1,,213,1,1,17,12,,31-01-2025
214,DR_TSV | Intent to Enrollment,TSV Enrollment Page,Apple iOS,TWO-STEP VERIFICATION,TV,Positive,,TSV Enrollment Page,,,,Apple iOS_TV_1.1,Apple iOS_TV_1,214,2,2,17,12,213,31-01-2025
215,DR_TSV Enrollment - Success,TSV Overall Success Rate,Apple iOS,TWO-STEP VERIFICATION,TV,Positive,,TSV Overall Success Rate,,,,Apple iOS_TV_1.2,Apple iOS_TV_1,215,3,2,17,12,213,31-01-2025
216,DR_TSV Enrollment - Update,TSV Update,Apple iOS,TWO-STEP VERIFICATION,TV,Positive,,TSV Update,,,,Apple iOS_TV_1.3,Apple iOS_TV_1,216,10,2,17,12,213,31-01-2025
217,DR_TSV Enrollment - Server Errors,TSV Server Errors,Apple iOS,TWO-STEP VERIFICATION,TV,Negative,,TSV Server Errors,,,,Apple iOS_TV_1.4,Apple iOS_TV_1,217,11,2,17,12,213,31-01-2025
218,DR_TSV Enrollment - Phone text,TSV Phone Text,Apple iOS,TWO-STEP VERIFICATION,TV,Positive,TSV Phone Text,,,,,Apple iOS_TV_2,,218,4,1,17,12,,31-01-2025
219,DR_TSV Enrollment - Phone text Success,TSV Text Success Rate,Apple iOS,TWO-STEP VERIFICATION,TV,Positive,,TSV Text Success Rate,,,,Apple iOS_TV_2.1,Apple iOS_TV_2,219,5,2,17,12,218,31-01-2025
220,DR_TSV Enrollment - Phone call,TSV Phone Call,Apple iOS,TWO-STEP VERIFICATION,TV,Positive,TSV Phone Call,,,,,Apple iOS_TV_3,,220,6,1,17,12,,31-01-2025
221,DR_TSV Enrollment - Phone call Success,TSV Call Success Rate,Apple iOS,TWO-STEP VERIFICATION,TV,Positive,,TSV Call Success Rate,,,,Apple iOS_TV_3.1,Apple iOS_TV_3,221,7,2,17,12,220,31-01-2025
222,DR_TSV Enrollment - Email,TSV Email Text,Apple iOS,TWO-STEP VERIFICATION,TV,Positive,TSV Email Text,,,,,Apple iOS_TV_4,,222,8,1,17,12,,31-01-2025
223,DR_TSV Enrollment - Email Success,TSV Email Success Rate,Apple iOS,TWO-STEP VERIFICATION,TV,Positive,,TSV Email Success Rate,,,,Apple iOS_TV_4.1,Apple iOS_TV_4,223,9,2,17,12,222,31-01-2025
224,DR_continuing chat from new chat page,,Apple iOS,Unknown,U,,,,,,,,,224,,1,18,,,31-01-2025
225,www.cox.com/residential/mobile/deals.html?sc_id=cr_mobile_app_z_coxapp_z_swrve_emb_mobile_holidays_b,,Apple iOS,U R L,URL,,,,,,,,,225,,1,19,18,,31-01-2025
226,www.cox.com/residential/mobile/deals.html?sc_id=cr_mobile_app_z_coxapp_z_swrve_emb_mobile_holidays_2,,Apple iOS,U R L,URL,,,,,,,,,226,,1,19,18,,31-01-2025
227,www.cox.com/mobile-shop/devices/apple?sc_id=cr_mobile_app_z_coxapp_z_swrve_emb_mobile_iphone16_ga,,Apple iOS,U R L,URL,,,,,,,,,227,,1,19,18,,31-01-2025
228,www.cox.com/mobile-shop/check-device-compatibility.html&sc_id=cr_mobile_app_z_coxapp_z_swrve_emb_mob,,Apple iOS,U R L,URL,,,,,,,,,228,,1,19,18,,31-01-2025
229,www.cox.com/mobile-shop/device/motorola-moto-g-play-2024_sapphire-blue?storage=64gb&sc_id=cr_mobile_,,Apple iOS,U R L,URL,,,,,,,,,229,,1,19,18,,31-01-2025
230,www.cox.com/residential/refer-a-friend.html?&sc_id=cr_mobile_app_z_coxapp_z_swrve_emb_extole,,Apple iOS,U R L,URL,,,,,,,,,230,,1,19,18,,31-01-2025
231,www.cox.com/mobile-shop/devices/apple&sc_id=cr_mobile_app_z_coxapp_z_swrve_emb_mobile_iphone16_PO,,Apple iOS,U R L,URL,,,,,,,,,231,,1,19,18,,31-01-2025
232,www.cox.com/residential-shop/repackage-landing.html?sc_id=cr_mobile_app_z_coxapp_z_swrve_push_cro45,,Apple iOS,U R L,URL,,,,,,,,,232,,1,19,18,,31-01-2025
233,www.cox.com/residential/move.html?sc_id=cr_mobile_app_z_coxapp_z_swrve_inapp,,Apple iOS,U R L,URL,,,,,,,,,233,,1,19,18,,31-01-2025
234,www.cox.com/residential-shop/repackage-landing.html?sc_id=cr_mobile_app_z_coxapp_z_swrve_push_cro00,,Apple iOS,U R L,URL,,,,,,,,,234,,1,19,18,,31-01-2025
235,www.cox.com/residential-shop/repackage-landing.html?sc_id=cr_mobile_app_z_coxapp_z_swrve_push_cro21,,Apple iOS,U R L,URL,,,,,,,,,235,,1,19,18,,31-01-2025
236,www.cox.com/mobile-shop/devices?brand=apple?intercept=false&sc_id=cr_mobile_app_z_coxapp_z_swrve_emb,,Apple iOS,U R L,URL,,,,,,,,,236,,1,19,18,,31-01-2025
237,DR_Visits to Billing Home,Billing Section Visits,Google Android,BIL LING,BL,Positive,Billing Section Visits,,,,,Google Android_BL_1,,1,1,1,1,3,,31-01-2025
238,DR_Billing Make a Payment,Make Payments,Google Android,BIL LING,BL,Positive,,Make Payments,,,,Google Android_BL_1.1,Google Android_BL_1,2,2,2,1,3,237,31-01-2025
239,DR_Client Errors on Make Payment,Client Errors on Payment Page,Google Android,BIL LING,BL,Negative,,,Client Errors on Payment Page,,,Google Android_BL_1.1.1,Google Android_BL_1.1,3,5,3,1,3,238,31-01-2025
240,DR_Server Errors on Make Payment,Server Errors on Payment Page,Google Android,BIL LING,BL,Negative,,,Server Errors on Payment Page,,,Google Android_BL_1.1.2,Google Android_BL_1.1,4,6,3,1,3,238,31-01-2025
241,DR_Payment Submit,Payment Submit,Google Android,BIL LING,BL,Positive,,Payment Submit,,,,Google Android_BL_1.2,Google Android_BL_1,5,3,2,1,3,237,31-01-2025
242,DR_Payments,Payment Success Rate,Google Android,BIL LING,BL,Positive,,,Payment Success Rate,,,Google Android_BL_1.2.1,Google Android_BL_1.2,6,4,3,1,3,241,31-01-2025
243,DR_Promise to Pay,Promise to Pay - Linkout,Google Android,BIL LING,BL,Positive,,Promise to Pay - Linkout,,,,Google Android_BL_1.3,Google Android_BL_1,7,7,2,1,3,237,31-01-2025
244,DR_Promise to Pay (Native),Promise to Pay - Native,Google Android,BIL LING,BL,Positive,,Promise to Pay - Native,,,,Google Android_BL_1.4,Google Android_BL_1,8,8,2,1,3,237,31-01-2025
245,DR_CoxApp | Billing - Additional time to pay (Link out),Additional time to pay - Linkout,Google Android,BIL LING,BL,Positive,,,Additional time to pay - Linkout,,,Google Android_BL_1.4.1,Google Android_BL_1.4,9,9,3,1,3,244,31-01-2025
246,DR_CoxApp | Billing - Future date payment (Link out),Future date payment - Linkout,Google Android,BIL LING,BL,Positive,,,Future date payment - Linkout,,,Google Android_BL_1.4.2,Google Android_BL_1.4,10,10,3,1,3,244,31-01-2025
247,DR_Billing - View Bill Details,Bill Downloads,Google Android,BIL LING,BL,Positive,,Bill Downloads,,,,Google Android_BL_1.5,Google Android_BL_1,11,11,2,1,3,237,31-01-2025
248,DR_Billing - Activity & Statements,Activity & Statements,Google Android,BIL LING,BL,Positive,,Activity & Statements,,,,Google Android_BL_1.6,Google Android_BL_1,12,12,2,1,3,237,31-01-2025
249,DR_Billing - Automatic Payments,Easy Pay Enrollments,Google Android,BIL LING,BL,Positive,,Easy Pay Enrollments,,,,Google Android_BL_1.7,Google Android_BL_1,13,13,2,1,3,237,31-01-2025
250,DR_Billing - Manage Payment Methods,Payment Method Changes,Google Android,BIL LING,BL,Positive,,Payment Method Changes,,,,Google Android_BL_1.8,Google Android_BL_1,14,14,2,1,3,237,31-01-2025
251,DR_Billing - Agreements & Discounts,Agreement & Discounts,Google Android,BIL LING,BL,Positive,,Agreement & Discounts,,,,Google Android_BL_1.9,Google Android_BL_1,15,15,2,1,3,237,31-01-2025
252,DR_Billing - Bill Delivery,Bill Delivery Options,Google Android,BIL LING,BL,Positive,,Bill Delivery Options,,,,Google Android_BL_1.10,Google Android_BL_1,16,16,2,1,3,237,31-01-2025
253,DR_Billing - Edit Billing Address,Address Changes,Google Android,BIL LING,BL,Positive,,Address Changes,,,,Google Android_BL_1.11,Google Android_BL_1,17,17,2,1,3,237,31-01-2025
254,DR_Billing - Move My Service,Move Service,Google Android,BIL LING,BL,Positive,,Move Service,,,,Google Android_BL_1.12,Google Android_BL_1,18,18,2,1,3,237,31-01-2025
255,DR_Billing visits to chat,Billing_Interacted with chat,Google Android,BIL LING,BL,Negative,,Billing_Interacted with chat,,,,Google Android_BL_1.13,Google Android_BL_1,19,19,2,1,3,237,31-01-2025
256,DR_Wireless Service,Visits from 'Cox Mobile' users,Google Android,COX MOBILE,CM,Positive,Visits from 'Cox Mobile' users,,,,,Google Android_CM_1,,20,1,1,2,13,,31-01-2025
257,DR_Mymobile HomePage Visits,Coxmob Line Detail Page,Google Android,COX MOBILE,CM,Positive,,Coxmob Line Detail Page,,,,Google Android_CM_1.1,Google Android_CM_1,21,2,2,2,13,256,31-01-2025
258,DR_Mobile Lock Enabled,,Google Android,COX MOBILE,CM,,,,,,,,,22,,1,2,13,,31-01-2025
259,DR_Mobile Lock Disabled,,Google Android,COX MOBILE,CM,,,,,,,,,23,,1,2,13,,31-01-2025
260,DR_Change Status Exit link,Coxmob Change Status External Link,Google Android,COX MOBILE,CM,Positive,,,Coxmob Change Status External Link,,,Google Android_CM_1.1.1,Google Android_CM_1.1,24,13,3,2,13,257,31-01-2025
261,DR_Add a Line,Coxmob Add a Line,Google Android,COX MOBILE,CM,Positive,,,Coxmob Add a Line,,,Google Android_CM_1.1.2,Google Android_CM_1.1,25,3,3,2,13,257,31-01-2025
262,DR_Change your Plan,Coxmob Change  Plan - linkout,Google Android,COX MOBILE,CM,Positive,,,Coxmob Change  Plan - linkout,,,Google Android_CM_1.1.3,Google Android_CM_1.1,26,4,3,2,13,257,31-01-2025
263,DR_Change Plan - New,Coxmob Change Plan - Native,Google Android,COX MOBILE,CM,Positive,,,Coxmob Change Plan - Native,,,Google Android_CM_1.1.4,Google Android_CM_1.1,27,5,3,2,13,257,31-01-2025
264,DR_Change plan - Account Restrictions,Coxmob Account Restrictions,Google Android,COX MOBILE,CM,Negative,,,,Coxmob Account Restrictions,,Google Android_CM_1.1.4.1,Google Android_CM_1.1.4,28,6,4,2,13,263,31-01-2025
265,DR_Change plan Confirmation,Coxmob Plan Purchased,Google Android,COX MOBILE,CM,Positive,,,,Coxmob Plan Purchased,,Google Android_CM_1.1.4.2,Google Android_CM_1.1.4,29,7,4,2,13,263,31-01-2025
